Texas Rangers,1998,1885736.5
Texas Rangers,1999,2556997.7
Texas Rangers,2000,2722920.03846
Texas Rangers,2001,2859145.16129
Texas Rangers,2002,3768790.07143
Texas Rangers,2003,3449722.23333
Texas Rangers,2004,1898290.24138
Texas Rangers,2005,1801580.64516
Texas Rangers,2006,2200924.58065
Texas Rangers,2007,2439952.67857
Texas Rangers,2008,2334907.7931
Texas Rangers,2009,2350993.03448
Texas Rangers,2010,1905191.17241
Texas Rangers,2011,3182733.24138
Texas Rangers,2012,4635037.46154
Toronto Blue Jays,1985,440627.5
Toronto Blue Jays,1986,467075.814815
Toronto Blue Jays,1987,455630.478261
Toronto Blue Jays,1988,470816.346154
Toronto Blue Jays,1989,580773.785714
Toronto Blue Jays,1990,657660.518519
Toronto Blue Jays,1991,796096.68
Toronto Blue Jays,1992,1244129.61111
Toronto Blue Jays,1993,1432702.0
Toronto Blue Jays,1994,1447788.93333
Toronto Blue Jays,1995,1533030.30303
Toronto Blue Jays,1996,895608.575758
Toronto Blue Jays,1997,1426661.60606
Toronto Blue Jays,1998,1605500.0
Toronto Blue Jays,1999,1420135.40625
Toronto Blue Jays,2000,1793533.28
Toronto Blue Jays,2001,2746285.67857
Toronto Blue Jays,2002,2650494.24138
Toronto Blue Jays,2003,1898851.85185
Toronto Blue Jays,2004,1923730.76923
Toronto Blue Jays,2005,1758442.30769
Toronto Blue Jays,2006,2744807.69231
Toronto Blue Jays,2007,3034918.51852
Toronto Blue Jays,2008,3621996.2963
Toronto Blue Jays,2009,2876367.85714
Toronto Blue Jays,2010,2074466.66667
Toronto Blue Jays,2011,2018316.12903
Toronto Blue Jays,2012,2778118.51852
Washington Nationals,2005,1619383.33333
Washington Nationals,2006,2036870.96774
Washington Nationals,2007,1319553.57143
Washington Nationals,2008,1895206.89655
Washington Nationals,2009,2140285.71429
Washington Nationals,2010,2046666.66667
Washington Nationals,2011,2201963.03448
Washington Nationals,2012,2695171.43333
